n_features,features,silhouette,jacs_score,combined,k,best_cluster,best_n_good,best_n_jacs
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_2', 'ESM2_574')",0.22879089226366978,1.5,0.6101536245845688,2,1,81,81
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_3', 'ESM2_80')",0.2500615415351414,1.45,0.610043079074599,2,0,70,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_518')",0.25001525465397256,1.45,0.6100106782577808,2,0,70,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'ESM2_1271')",0.27122236055804494,1.4,0.6098556523906314,2,1,65,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_82', 'ESM2_1271')",0.22834305510050798,1.5,0.6098401385703556,2,0,85,87
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_848', 'ESM2_40')",0.24975282525515735,1.45,0.6098269776786102,2,0,70,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_276', 'MOL_WEIGHT')",0.2325165335679306,1.49,0.6097615734975514,2,0,74,74
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_960', 'ESM2_406')",0.23677578843308386,1.48,0.6097430519031587,2,0,73,75
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_406', 'MOL_WEIGHT')",0.23673399660539793,1.48,0.6097137976237785,3,2,73,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_2', 'ESM2_960')",0.22811784598226736,1.5,0.6096824921875871,2,0,79,79
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_2')",0.2580971936705454,1.43,0.6096680355693818,2,1,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_34', 'ESM2_406')",0.2623184382977157,1.42,0.6096229068084009,2,1,67,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_560')",0.23226755484102296,1.49,0.6095872883887161,2,0,74,74
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_40', 'ESM2_1271')",0.2493313944675684,1.45,0.6095319761272979,2,1,70,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_2', 'ESM2_776')",0.2278762124938927,1.5,0.6095133487457248,2,0,78,78
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_848', 'InterPLM_esm2-650m_L24_mean_10015')",0.27053275586609205,1.4,0.6093729291062644,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_960')",0.23622026079858421,1.48,0.609354182559009,2,1,73,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_960', 'ESM2_1271')",0.24899946033456627,1.45,0.6092996222341964,2,0,70,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_40', 'ESM2_1271')",0.2318108743427503,1.49,0.6092676120399252,2,0,74,76
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_776', 'MOL_WEIGHT')",0.24894991803584215,1.45,0.6092649426250895,2,1,70,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_48', 'MOL_WEIGHT')",0.24036582697495476,1.47,0.6092560788824684,2,1,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'ESM2_560')",0.2616691243864889,1.42,0.6091683870705422,2,1,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_40', 'ESM2_776')",0.22731555745313062,1.5,0.6091208902171914,3,0,79,79
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_2', 'ESM2_80')",0.2401448063468711,1.47,0.6091013644428098,2,1,72,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_276', 'ESM2_518')",0.22725072415121386,1.5,0.6090755069058497,2,0,78,78
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_848', 'ESM2_746')",0.2399199205504204,1.47,0.6089439443852943,2,0,72,74
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_40', 'ESM2_276')",0.22677564096650618,1.5,0.6087429486765543,2,0,81,81
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_6997')",0.2481969001669397,1.45,0.6087378301168578,2,1,70,70
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_276')",0.2524456363478162,1.44,0.6087119454434713,2,1,69,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_776', 'ESM2_406')",0.23523086172913907,1.48,0.6086616032103973,2,0,73,75
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_1277', 'ESM2_80')",0.22657445796788772,1.5,0.6086021205775214,2,1,79,79
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_48')",0.24360505619351439,1.46,0.60852353933546,2,1,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_40', 'ESM2_518')",0.2263164182849106,1.5,0.6084214927994374,2,0,83,85
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_276')",0.22628110301679666,1.5,0.6083967721117576,2,0,77,77
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_2', 'ESM2_560')",0.23910376784583232,1.47,0.6083726374920826,2,1,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_578', 'ESM2_48')",0.2519598027392599,1.44,0.6083718619174819,2,0,69,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_3', 'ESM2_1048')",0.22620961142285026,1.5,0.6083467279959951,3,2,79,79
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_406')",0.24326133311025935,1.46,0.6082829331771815,2,0,71,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_960', 'ESM2_48')",0.23455202067048236,1.48,0.6081864144693376,2,1,73,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_574', 'ESM2_40')",0.22589096753323043,1.5,0.6081236772732612,3,2,79,79
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_80')",0.22580709918725497,1.5,0.6080649694310785,2,0,77,78
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_3', 'InterPLM_esm2-650m_L24_mean_1774')",0.2815140931572045,1.37,0.6080598652100432,2,1,62,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'ESM2_521')",0.28579387459514566,1.3599999999999999,0.6080557122166019,2,1,61,61
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'InterPLM_esm2-650m_L24_mean_10015')",0.2600277969131646,1.42,0.6080194578392152,2,0,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_1277')",0.22565193429694957,1.5,0.6079563540078646,2,0,79,79
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_40')",0.23422156701755217,1.48,0.6079550969122866,3,0,73,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_560', 'ESM2_40')",0.22563710536407847,1.5,0.6079459737548549,2,1,76,76
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_82')",0.23402523656007793,1.48,0.6078176655920545,2,1,73,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_949')",0.2425910078867717,1.46,0.6078137055207402,2,0,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_1271')",0.2425338263809544,1.46,0.6077736784666681,3,2,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_3', 'ESM2_80')",0.25524886134073577,1.43,0.607674202938515,2,0,68,70
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_276')",0.22516271149439504,1.5,0.6076138980460765,2,1,79,79
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_40')",0.23370692967666484,1.48,0.6075948507736654,3,2,73,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_2', 'ESM2_276')",0.23789491934675047,1.47,0.6075264435427253,2,0,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_803', 'ESM2_276')",0.24212146636985274,1.46,0.6074850264588969,2,1,71,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_6997', 'InterPLM_esm2-650m_L24_mean_949')",0.2249562543343987,1.5,0.607469378034079,2,1,75,75
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_574')",0.2377685496667602,1.47,0.6074379847667322,2,1,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1356', 'ESM2_406')",0.23344370206155632,1.48,0.6074105914430894,3,1,73,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'ESM2_518')",0.2590271624304146,1.42,0.6073190137012903,2,0,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'MOL_WEIGHT')",0.2675447479093053,1.4,0.6072813235365138,2,1,65,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_406')",0.24610668576732295,1.45,0.607274680037126,3,2,70,70
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_82', 'ESM2_40')",0.22456378762825843,1.5,0.6071946513397808,2,1,85,87
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_776', 'ESM2_48')",0.2373885025025122,1.47,0.6071719517517585,2,1,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_1356')",0.2416696461726974,1.46,0.6071687523208882,2,1,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_3')",0.24595439691001073,1.45,0.6071680778370074,3,2,70,70
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_82', 'ESM2_560')",0.22450648603874857,1.5,0.6071545402271239,2,1,76,76
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917')",0.2587046511328499,1.42,0.6070932557929949,2,1,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'ESM2_776')",0.22439057996215744,1.5,0.6070734059735101,3,0,77,77
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_518', 'ESM2_1271')",0.22431196328536532,1.5,0.6070183742997557,2,0,80,82
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_848', 'ESM2_574')",0.24137318687165593,1.46,0.6069612308101592,3,2,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_2', 'ESM2_574')",0.2412643010077752,1.46,0.6068850107054427,4,2,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_40', 'ESM2_776')",0.22400409530905127,1.5,0.6068028667163359,3,2,77,77
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_80', 'ESM2_1271')",0.24971197416018429,1.44,0.606798381912129,2,0,69,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_1277', 'ESM2_82')",0.22392871838801076,1.5,0.6067501028716075,2,0,79,79
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_276', 'ESM2_1271')",0.2495622465680163,1.44,0.6066935725976114,2,1,69,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_1277')",0.24091834990120117,1.46,0.6066428449308408,2,1,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_6997', 'InterPLM_esm2-650m_L24_mean_1356')",0.22374367202781476,1.5,0.6066205704194703,2,1,77,77
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_574')",0.22368716511428682,1.5,0.6065810155800007,2,1,84,84
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_848', 'ESM2_1277')",0.24076173664113998,1.46,0.6065332156487979,2,0,71,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_82', 'ESM2_48')",0.240704628305665,1.46,0.6064932398139655,2,0,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_10015', 'ESM2_2')",0.2277276882262735,1.49,0.6064093817583914,2,0,74,74
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'ESM2_80')",0.2577083557903238,1.42,0.6063958490532266,2,1,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_40', 'ESM2_776')",0.2362339966814997,1.47,0.6063637976770497,3,0,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_82')",0.22326450554178848,1.5,0.6062851538792519,2,0,79,81
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_1048')",0.236029184123711,1.47,0.6062204288865977,2,0,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_917', 'ESM2_40')",0.25737981849578123,1.42,0.6061658729470468,2,1,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_82')",0.2230655110709592,1.5,0.6061458577496714,2,1,82,82
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_2', 'MOL_WEIGHT')",0.23585116843886733,1.47,0.6060958179072071,2,0,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_40')",0.23579721835549616,1.47,0.6060580528488473,3,2,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_40')",0.24006718286255263,1.46,0.6060470280037868,2,0,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_10015')",0.23995262692432795,1.46,0.6059668388470296,2,1,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_3')",0.27843811499219717,1.37,0.6059066804945381,2,1,62,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_1277', 'ESM2_276')",0.23977468893205145,1.46,0.605842282252436,2,0,71,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_40', 'ESM2_1271')",0.22260967119860384,1.5,0.6058267698390226,2,1,75,77
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_276')",0.2567650812469949,1.42,0.6057355568728964,2,0,67,69
